"ID","aylienNERagdistis","tagmeNEDlogs","DBpediaNERAgdistis3252","ambiverseNEDlogs","meaningcloudAgdistis","qanary_logs_DBpediaSpotlightNED","meaningCloudNEDnew","aylienNEDlogs","textrazorAgdistis","dandiNERAgdistisFINAL","dandilionNEDlogs","OntotextNEDlogs","babelfyAgdistis3000","ambiverseAgdistis","tagmeAgdistis","EntityClassifier_NER_Agdistis","newBabelfyNEDlogs","stanfordAgdistis","ontotextAgdistis"
"10207","","1.0","0.0","","","0.0","","1.0","","0.0","0.3333333333333333","0.0","0.0","","","0.0","0.0","","0.0"
"10208","","1.0","","","","","","0.0","","","1.0","0.0","","","","0.0","","",""
"10209","","","","","","","","1.0","","","","","","","","","","",""
"10210","0.0","0.0","0.0","","0.0","0.0","","1.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.25","0.0","0.0"
"10211","1.0","","1.0","1.0","","1.0","1.0","0.3333333333333333","1.0","1.0","1.0","1.0","1.0","","","1.0","0.0","1.0","1.0"
"10212","1.0","1.0","1.0","","0.0","1.0","","1.0","1.0","0.5","0.25","1.0","","","1.0","0.5","","0.5","0.5"
"10213","","0.0","","","","","1.0","0.0","1.0","1.0","0.0","0.0","","","1.0","1.0","","1.0","1.0"
"10214","0.0","","0.0","","","1.0","","1.0","","0.0","0.0","0.0","","","","0.0","","0.0",""
"10215","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","1.0","0.3333333333333333","0.3333333333333333","","","1.0","1.0","0.0","1.0","1.0"
"10216","1.0","0.3333333333333333","1.0","","","1.0","1.0","0.0","1.0","1.0","0.5","","1.0","","1.0","1.0","1.0","1.0","1.0"
"10217","0.0","0.0","0.0","0.0","","0.0","0.0","1.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","0.0","0.0"
"10218","1.0","1.0","1.0","","","1.0","","1.0","0.0","0.0","0.0","0.0","","","","0.0","","","0.0"
"10219","1.0","1.0","1.0","0.0","1.0","1.0","1.0","0.6666666666666666","1.0","1.0","0.5","0.3333333333333333","","","1.0","1.0","0.3333333333333333","1.0","1.0"
"10220","","1.0","","","","0.5","","1.0","","","1.0","","0.0","","","","0.3333333333333333","",""
"10221","0.0","","0.0","","1.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","0.5","","1.0","0.5"
"10222","1.0","1.0","1.0","1.0","","1.0","1.0","","","0.5","1.0","1.0","","","0.0","0.5","0.25","1.0","0.5"
"10223","0.0","1.0","0.5","0.0","","0.6666666666666666","0.0","","0.5","1.0","0.0","","","","1.0","0.5","1.0","0.5",""
"10224","","1.0","0.0","","","0.0","","1.0","0.0","","1.0","","0.0","","","0.0","0.5","","0.0"
"10225","0.0","0.5","","","","0.0","","0.25","","0.0","0.25","0.25","","","0.0","0.0","0.2","0.0",""
"10226","1.0","","1.0","","","1.0","0.0","1.0","1.0","0.5","0.5","0.5","","","","0.5","0.0","1.0","0.3333333333333333"
"10227","1.0","1.0","1.0","1.0","1.0","1.0","","1.0","1.0","1.0","0.5","0.3333333333333333","","","1.0","0.5","0.3333333333333333","1.0","0.5"
"10228","1.0","1.0","1.0","","1.0","1.0","","","","1.0","1.0","1.0","","","1.0","1.0","0.3333333333333333","","1.0"
"10229","","","","","","","","","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0",""
"10230","","","","","","","","1.0","","","","0.0","","","","","","0.0",""
"10231","","","","","","","","","1.0","","","","","","","1.0","","1.0","1.0"
"10232","0.5","1.0","0.5","","","0.5","1.0","","","1.0","0.5","1.0","1.0","","1.0","1.0","0.5","1.0","1.0"
"10233","1.0","1.0","1.0","","1.0","1.0","","1.0","0.5","0.5","0.0","1.0","","","1.0","0.0","0.0","1.0","0.5"
"10234","0.0","0.0","0.0","0.0","","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0"
"10235","0.0","0.0","0.0","","","1.0","","","0.0","0.0","1.0","0.0","","","0.0","0.0","","",""
"10236","1.0","1.0","1.0","","","0.3333333333333333","","1.0","","1.0","0.5","0.0","1.0","","1.0","1.0","0.5","","1.0"
"10237","0.0","1.0","0.0","0.0","","0.0","0.0","1.0","","1.0","0.0","","0.0","0.0","1.0","0.0","0.0","0.0","0.0"
"10238","0.0","1.0","0.0","","0.0","0.0","","1.0","0.0","0.0","1.0","0.0","0.0","","","0.0","0.0","","0.0"
"10239","","1.0","","","0.0","0.0","","","","","0.5","0.0","","","","0.0","0.16666666666666666","",""
"10240","","1.0","0.0","","1.0","1.0","","1.0","1.0","1.0","0.0","1.0","","","1.0","0.0","0.16666666666666666","1.0","1.0"
"10241","","1.0","","","","","","1.0","0.0","","","1.0","0.0","","","","0.0","",""
"10242","1.0","1.0","1.0","","","1.0","","","","0.5","0.6666666666666666","1.0","","","1.0","0.5","0.4","1.0","0.5"
"10243","0.0","0.0","","","0.0","","","1.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","",""
"10244","","1.0","","","","1.0","0.0","1.0","","","0.3333333333333333","0.0","","","","0.0","","",""
"10245","1.0","1.0","1.0","0.0","","1.0","","1.0","1.0","1.0","0.6666666666666666","0.6666666666666666","","","1.0","1.0","0.3333333333333333","1.0",""
"10246","0.3333333333333333","1.0","0.3333333333333333","0.0","0.5","0.3333333333333333","1.0","1.0","1.0","0.3333333333333333","0.5","0.6666666666666666","","","1.0","0.3333333333333333","0.4","0.3333333333333333","0.3333333333333333"
"10247","","1.0","","","","1.0","","1.0","","","1.0","","0.0","","","","0.0","",""
"10248","1.0","1.0","1.0","0.0","1.0","1.0","1.0","","","1.0","1.0","","","0.0","1.0","1.0","","",""
"10249","","1.0","","","","","","0.3333333333333333","","","1.0","0.0","","","","0.0","0.0","",""
"10250","1.0","0.5","1.0","1.0","","1.0","","","1.0","1.0","0.3333333333333333","0.0","1.0","","1.0","1.0","0.25","1.0","0.5"
"10251","0.0","1.0","1.0","0.0","0.0","1.0","0.2","0.0","","1.0","0.5","1.0","","","1.0","0.0","0.5","0.0",""
"10252","1.0","0.0","1.0","","0.0","1.0","","1.0","1.0","1.0","0.0","0.5","","","1.0","0.3333333333333333","0.0","","0.5"
"10253","0.0","1.0","0.0","","","0.0","","","0.0","0.0","0.5","0.0","","","","0.0","0.3333333333333333","","0.0"
"10254","","1.0","","","","1.0","","0.5","","0.0","0.5","0.3333333333333333","0.0","","","0.0","0.0","","0.0"
"10255","1.0","1.0","1.0","","","1.0","0.0","0.5","1.0","1.0","1.0","","","","1.0","1.0","0.0","1.0","1.0"
"10256","1.0","1.0","","0.5","","1.0","","0.0","0.3333333333333333","0.3333333333333333","0.3333333333333333","0.6666666666666666","","","1.0","0.25","1.0","1.0","1.0"
"10257","0.3333333333333333","1.0","1.0","0.0","0.0","1.0","0.3333333333333333","0.6666666666666666","","1.0","0.0","1.0","","","1.0","0.3333333333333333","0.6666666666666666","0.3333333333333333","1.0"
"10258","1.0","1.0","1.0","","1.0","1.0","","","1.0","1.0","1.0","1.0","1.0","","1.0","1.0","1.0","1.0",""
"10259","0.0","0.5","0.0","","0.0","0.0","0.0","1.0","0.0","0.0","0.5","0.3333333333333333","","","","0.0","0.3333333333333333","0.0","0.0"
"10260","","1.0","1.0","","","1.0","","1.0","1.0","1.0","1.0","0.0","","","1.0","0.5","","1.0","0.5"
"10261","","1.0","1.0","","","1.0","","1.0","1.0","1.0","0.5","","","","1.0","1.0","0.3333333333333333","",""
"10262","","1.0","0.3333333333333333","","0.0","0.3333333333333333","1.0","1.0","","","0.5","0.5","","","","0.5","0.25","0.5",""
"10263","0.0","0.5","0.0","0.0","","0.25","","1.0","","0.0","0.14285714285714285","0.2","0.0","","0.0","0.0","0.5","0.0","0.0"
"10264","1.0","1.0","1.0","","","1.0","","0.0","1.0","0.5","0.0","0.3333333333333333","","","1.0","0.5","0.0","","1.0"
"10265","1.0","1.0","1.0","1.0","","1.0","1.0","1.0","","1.0","0.3333333333333333","1.0","1.0","","","1.0","0.6666666666666666","1.0","1.0"
"10266","1.0","","","1.0","0.0","","","1.0","1.0","1.0","0.5","1.0","1.0","0.0","","1.0","1.0","1.0","1.0"
"10267","","1.0","0.0","","","0.0","","0.0","0.0","1.0","1.0","","","","1.0","0.0","","","1.0"
"10268","","","","","","0.0","","0.0","0.0","0.0","0.5","0.0","0.0","","","0.0","0.5","0.0","0.0"
"10269","1.0","1.0","1.0","","1.0","1.0","","0.0","","1.0","0.6666666666666666","","","","0.5","0.5","","0.0","1.0"
"10270","","","","","","","","1.0","","0.0","0.5","0.0","0.0","","","0.0","0.0","","0.0"
"10271","","1.0","","","","","","1.0","1.0","1.0","1.0","1.0","","","","1.0","0.25","1.0","1.0"
"10272","0.5","1.0","0.5","","","1.0","","","0.5","0.25","0.5","0.3333333333333333","","","0.5","0.25","0.4","1.0","0.3333333333333333"
"10273","1.0","1.0","1.0","0.0","","1.0","1.0","1.0","1.0","1.0","0.3333333333333333","1.0","0.5","0.0","1.0","1.0","0.3333333333333333","1.0","1.0"
"10274","","","","0.0","","","","1.0","","0.0","0.0","0.0","","","","0.0","0.25","","0.0"
"10275","","","","","","","0.0","0.5","0.0","","","","","","","0.0","0.0","0.0","0.0"
"10276","1.0","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","1.0","1.0","","","1.0","0.5","","1.0","1.0"
"10277","1.0","","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","","1.0","1.0","","1.0","0.0","1.0","1.0"
"10278","1.0","","0.3333333333333333","1.0","0.0","0.3333333333333333","1.0","","","0.16666666666666666","0.16666666666666666","0.5","0.0","","","0.5","0.0","0.5","0.5"
"10279","","1.0","","","","1.0","1.0","1.0","","","0.5","0.5","","","","","0.0","",""
"10280","1.0","1.0","1.0","","","1.0","","","1.0","1.0","1.0","0.3333333333333333","0.0","","1.0","0.5","0.0","1.0","1.0"
"10281","1.0","1.0","1.0","","","1.0","","","","0.5","0.3333333333333333","0.3333333333333333","","","1.0","0.0","0.5","","0.5"
"10282","","","","","","","","1.0","","","","0.0","","","","0.0","","",""
"10283","1.0","","1.0","1.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","","","0.0","1.0","1.0"
"10284","1.0","0.5","1.0","","0.0","1.0","1.0","1.0","1.0","1.0","0.5","0.0","","","1.0","1.0","0.3333333333333333","1.0","1.0"
"10285","1.0","1.0","1.0","","0.0","1.0","","0.0","","1.0","0.5","0.3333333333333333","","","","0.0","0.0","","1.0"
"10286","1.0","1.0","1.0","","","1.0","","0.5","1.0","1.0","1.0","","0.0","","1.0","0.5","0.0","1.0","1.0"
"10287","1.0","1.0","1.0","","","1.0","","1.0","1.0","1.0","1.0","0.5","","","1.0","1.0","0.0","1.0","1.0"
"10288","","0.0","","","","","","1.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","",""
"10289","0.0","1.0","0.0","0.0","0.0","0.3333333333333333","0.0","","","0.0","0.3333333333333333","0.5","","","","0.0","0.16666666666666666","0.0","0.0"
"10290","","","0.0","","","0.0","","","1.0","0.0","0.0","","0.0","","","1.0","0.0","1.0",""
"10291","0.0","0.5","0.0","0.0","0.0","0.0","","1.0","","0.0","0.5","0.3333333333333333","","0.0","0.0","","0.25","",""
"10292","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","","0.0","","0.0","1.0","0.6666666666666666","","","0.0","0.0","0.2857142857142857","0.0","0.0"
"10293","0.0","1.0","0.0","","","0.0","","","0.0","","1.0","0.5","0.0","","","0.0","0.0","",""
"10294","1.0","1.0","1.0","","","1.0","","1.0","","0.5","0.3333333333333333","1.0","","","1.0","0.5","0.3333333333333333","0.0","1.0"
"10295","","","","","","","","0.0","","","0.5","0.0","","","","","0.0","",""
"10296","0.5","1.0","0.5","","","0.5","","","1.0","0.5","0.5","0.3333333333333333","","","1.0","0.5","0.25","1.0","0.5"
"10297","0.5","1.0","0.5","","","0.5","","1.0","0.5","0.3333333333333333","0.5","0.0","0.5","","0.5","0.25","0.5","0.5","0.3333333333333333"
"10298","1.0","0.0","1.0","","","0.0","","0.0","1.0","1.0","0.0","0.0","0.0","","1.0","1.0","0.0","1.0","1.0"
"10299","0.6666666666666666","1.0","0.6666666666666666","0.0","0.0","0.6666666666666666","0.6666666666666666","1.0","","1.0","0.0","1.0","","","1.0","0.0","1.0","0.6666666666666666","1.0"
"10300","","","","","","","","1.0","","","0.0","","","","","","","",""
"10301","0.0","","0.0","","","1.0","","1.0","","0.0","0.3333333333333333","0.0","","","","0.0","0.5","",""
"10302","1.0","1.0","1.0","0.0","0.0","1.0","","","0.6666666666666666","1.0","1.0","0.6666666666666666","0.3333333333333333","0.0","1.0","0.6666666666666666","0.0","1.0","0.6666666666666666"
"10303","1.0","","1.0","","0.0","1.0","","1.0","0.5","0.5","0.5","0.0","0.5","","","0.5","0.0","1.0","0.5"
"10304","1.0","0.0","1.0","","1.0","0.5","","1.0","0.0","1.0","1.0","0.3333333333333333","","","1.0","0.5","0.3333333333333333","1.0","1.0"
"10305","1.0","1.0","0.5","","1.0","0.5","","1.0","0.0","0.5","0.5","1.0","","0.0","1.0","0.5","","1.0","0.5"
"10306","0.0","1.0","0.0","","0.0","0.0","","1.0","0.0","0.0","0.0","","0.0","","0.0","","0.0","",""
"10307","","1.0","1.0","0.0","0.0","1.0","","1.0","1.0","1.0","1.0","0.5","","0.0","1.0","1.0","0.5","0.0","1.0"
"10308","1.0","1.0","1.0","1.0","","1.0","","","1.0","0.3333333333333333","0.25","0.0","0.3333333333333333","","1.0","0.5","0.3333333333333333","1.0","0.5"
"10309","1.0","1.0","1.0","","","1.0","1.0","0.5","1.0","1.0","1.0","","","","1.0","1.0","0.3333333333333333","1.0","1.0"
"10310","","1.0","","1.0","","0.0","","0.0","1.0","0.5","0.3333333333333333","0.3333333333333333","0.5","","1.0","0.5","0.5","1.0","0.5"
"10311","0.0","1.0","0.0","0.0","","0.0","","1.0","1.0","1.0","1.0","1.0","","","1.0","0.0","0.3333333333333333","0.0","1.0"
"10312","1.0","1.0","1.0","","1.0","0.0","","1.0","","1.0","1.0","0.25","","","1.0","0.5","0.14285714285714285","1.0","0.5"
"10313","0.0","1.0","0.0","","0.0","0.0","","1.0","0.0","0.0","1.0","0.3333333333333333","","","0.0","0.0","0.0","0.0","0.0"
"10314","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","","1.0","1.0","0.6666666666666666","","","1.0","1.0","0.5","1.0","1.0"
"10315","1.0","1.0","1.0","","","1.0","","0.0","","","0.5","0.0","","","1.0","0.5","0.0","1.0","0.0"
"10316","","","0.0","","","1.0","","0.5","0.0","0.0","1.0","0.0","","","","0.0","0.5","0.0","0.0"
"10317","1.0","1.0","1.0","0.0","","1.0","","1.0","1.0","1.0","0.0","","0.0","0.0","1.0","0.3333333333333333","0.0","1.0","1.0"
"10318","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.3333333333333333","0.5","0.0","1.0","1.0","1.0","0.0","1.0","1.0"
"10319","","1.0","","","0.0","1.0","","0.6666666666666666","","","0.0","0.5","","","","0.0","0.0","",""
"10320","1.0","0.0","0.5","1.0","","0.5","","1.0","","0.0","0.0","0.5","","0.0","","0.5","0.16666666666666666","0.5","0.0"
"10321","1.0","1.0","1.0","1.0","","1.0","","","1.0","1.0","1.0","0.5","1.0","","1.0","0.5","0.5","1.0","0.5"
"10322","","1.0","","","0.0","","","1.0","","0.0","0.3333333333333333","0.0","0.0","","0.0","0.0","0.5","",""
"10323","1.0","0.5","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","0.5","0.6666666666666666","","","1.0","0.3333333333333333","0.5","1.0","1.0"
"10324","","0.0","0.0","","","0.0","","1.0","","","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0"
"10325","","1.0","","","1.0","0.0","","","1.0","1.0","0.0","1.0","","","1.0","0.0","0.0","0.0","0.5"
"10326","1.0","1.0","0.5","","0.0","0.5","0.0","1.0","","1.0","1.0","1.0","","","","1.0","0.25","1.0",""
"10327","1.0","1.0","1.0","","0.0","0.6666666666666666","","1.0","1.0","1.0","1.0","1.0","","","1.0","0.3333333333333333","0.3333333333333333","0.5","0.6666666666666666"
"10328","1.0","1.0","1.0","","1.0","1.0","","","","1.0","1.0","0.5","","","1.0","1.0","0.3333333333333333","1.0","1.0"
"10329","0.0","","","","1.0","1.0","","1.0","1.0","0.0","0.0","0.0","","","","1.0","","","1.0"
"10330","0.5","1.0","0.5","","","0.5","","","","1.0","1.0","0.3333333333333333","","","1.0","0.3333333333333333","0.25","","0.5"
"10331","1.0","1.0","1.0","0.0","0.0","1.0","","","1.0","1.0","0.5","","1.0","0.0","","0.0","1.0","0.0","0.0"
"10332","","","","","","1.0","","0.0","","","1.0","1.0","","","","","0.5","",""
"10333","1.0","1.0","0.5","0.5","","0.5","0.25","0.5","1.0","1.0","1.0","1.0","","0.5","1.0","0.5","","0.5","0.5"
"10334","","","","1.0","","","","1.0","0.0","","","0.0","0.0","0.0","","0.0","0.5","0.0","0.0"
"10335","","","0.0","","","0.0","","","0.0","0.0","0.5","","0.0","","","","0.5","","0.0"
"10336","1.0","1.0","1.0","1.0","","1.0","","0.0","1.0","1.0","0.6666666666666666","0.6666666666666666","","","1.0","1.0","0.6666666666666666","1.0","1.0"
"10337","0.0","","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","0.0","0.0"
"10338","","0.5","","","1.0","","","1.0","1.0","0.5","0.5","1.0","","","1.0","1.0","0.25","1.0","1.0"
"10339","","0.0","","","","0.0","","","","","0.0","0.0","","","","","0.0","",""
"10340","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5","0.0","0.0","","0.0","0.0","0.0","0.0","0.0"
"10341","","","","","","","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","0.0","0.0"
"10342","1.0","1.0","1.0","","1.0","1.0","","","0.0","1.0","1.0","0.0","","","1.0","0.5","0.3333333333333333","1.0","1.0"
"10343","0.0","","0.0","","","0.0","","","0.0","0.0","0.0","0.0","","","","0.0","0.0","0.0","0.0"
"10344","1.0","1.0","1.0","","","1.0","1.0","0.5","1.0","1.0","1.0","1.0","","","1.0","1.0","0.6666666666666666","1.0","1.0"
"10345","1.0","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","0.6666666666666666","0.6666666666666666","","","1.0","0.5","0.5","1.0","1.0"
"10346","","1.0","","","","","","1.0","","","0.5","0.5","","","","","1.0","",""
"10347","","1.0","","","","1.0","","","","","0.5","0.5","0.0","","","","1.0","",""
"10348","","","","","","","0.0","1.0","","0.0","0.3333333333333333","0.0","","","","0.0","0.25","","0.0"
"10349","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.5","0.3333333333333333","0.3333333333333333","0.0","1.0","1.0","1.0","","1.0","0.5"
"10350","1.0","1.0","1.0","","0.0","1.0","","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"10351","1.0","1.0","1.0","","","1.0","1.0","0.5","1.0","0.5","0.3333333333333333","1.0","","","1.0","0.5","0.5","1.0","1.0"
"10352","1.0","1.0","1.0","","","1.0","0.0","1.0","1.0","1.0","1.0","1.0","","","1.0","0.5","","","1.0"
"10353","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.5","","","1.0","1.0","0.0","1.0","1.0"
"10354","1.0","1.0","0.5","","0.5","0.5","1.0","","0.5","1.0","0.5","0.6666666666666666","","","","0.3333333333333333","0.5","0.3333333333333333","1.0"
"10355","","1.0","1.0","","0.0","1.0","","1.0","","1.0","1.0","0.0","1.0","","1.0","","0.0","","0.5"
"10356","0.5","0.5","0.5","","0.0","0.5","","1.0","0.5","0.5","0.5","0.5","1.0","","0.5","0.3333333333333333","0.5","0.5","0.3333333333333333"
"10357","0.0","0.0","0.0","","","0.0","","","0.0","0.0","0.0","","","","0.0","0.0","0.0","","0.0"
"10358","1.0","1.0","1.0","1.0","","1.0","1.0","0.0","1.0","1.0","0.5","1.0","1.0","0.0","1.0","1.0","0.5","1.0","1.0"
"10359","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.5","1.0","1.0","0.5","0.5","1.0","1.0","","1.0","0.5","1.0","1.0"
"10360","1.0","1.0","1.0","","0.0","1.0","","1.0","1.0","1.0","1.0","","","","","1.0","","1.0","1.0"
"10361","1.0","","1.0","","","1.0","","0.0","1.0","","","1.0","1.0","","","","1.0","1.0","1.0"
"10362","0.0","0.0","0.0","","0.0","0.0","","1.0","","","0.0","0.0","","","","0.0","0.0","",""
"10363","0.5","1.0","0.5","0.0","","0.6666666666666666","","0.0","","1.0","0.0","1.0","","","1.0","0.3333333333333333","0.5","0.3333333333333333","1.0"
"10364","","0.5","","","","","","1.0","1.0","1.0","0.5","0.25","","","1.0","0.0","0.25","1.0","1.0"
"10365","1.0","","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","1.0","1.0","","","","1.0","","1.0","1.0"
"10366","1.0","1.0","1.0","0.0","0.0","1.0","0.0","","","0.5","0.5","0.3333333333333333","","0.0","","0.3333333333333333","0.25","0.0","0.25"
"10367","0.6666666666666666","1.0","1.0","0.0","0.0","1.0","0.6666666666666666","1.0","1.0","1.0","0.0","0.4","","","1.0","0.5","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"10368","1.0","1.0","1.0","","1.0","1.0","1.0","","0.3333333333333333","0.25","0.14285714285714285","0.3333333333333333","","","1.0","0.5","0.0","","0.5"
"10369","1.0","1.0","1.0","1.0","","1.0","","1.0","1.0","1.0","1.0","1.0","","0.0","1.0","1.0","0.5","1.0","1.0"
"10370","","1.0","","","","","","1.0","1.0","","","0.0","","","","0.5","0.0","1.0","0.0"
"10371","1.0","0.5","1.0","","0.0","1.0","1.0","","1.0","1.0","0.5","1.0","1.0","","1.0","1.0","1.0","1.0","1.0"
"10372","1.0","1.0","1.0","","","1.0","0.0","1.0","0.5","0.3333333333333333","0.25","0.3333333333333333","","","1.0","0.0","0.25","0.0","1.0"
"10373","1.0","1.0","1.0","","","1.0","1.0","0.0","1.0","1.0","0.5","0.0","","","1.0","1.0","0.0","",""
"10374","1.0","1.0","0.5","1.0","","0.5","1.0","1.0","1.0","1.0","1.0","1.0","","","1.0","1.0","1.0","1.0",""
"10375","","1.0","0.0","","","1.0","0.0","1.0","","0.0","1.0","","","","0.0","","0.3333333333333333","0.0","0.0"
"10376","1.0","1.0","1.0","","1.0","1.0","","","","1.0","1.0","1.0","","","1.0","1.0","0.2857142857142857","1.0","1.0"
"10377","1.0","1.0","","","1.0","","","","1.0","1.0","0.3333333333333333","0.5","1.0","","1.0","0.0","0.5","1.0","1.0"
"10378","","1.0","","","","","","1.0","","1.0","1.0","0.5","","","1.0","0.0","0.25","","1.0"
"10379","1.0","1.0","1.0","","","1.0","","0.25","1.0","1.0","0.6666666666666666","0.6666666666666666","","","1.0","0.6666666666666666","0.5","1.0","0.6666666666666666"
"10380","","0.0","","","","","0.0","0.5","0.0","0.0","0.0","0.0","","","0.0","0.0","","","0.0"
"10381","","","","","","","","","","","","","","","","0.0","1.0","","0.0"
"10382","1.0","1.0","1.0","0.0","1.0","0.5","","0.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","0.5","0.0","1.0","0.5"
"10383","0.0","1.0","0.0","","","0.0","0.0","1.0","0.0","0.0","0.0","0.5","","","0.0","0.0","0.0","0.0","0.0"
"10384","","0.5","","","","0.5","","1.0","","","0.5","0.5","0.0","","","0.0","0.0","",""
"10385","1.0","1.0","1.0","","","1.0","","","1.0","1.0","1.0","0.0","","","1.0","1.0","","1.0","1.0"
"10386","","","","0.0","0.0","","","1.0","1.0","","0.0","","","","","1.0","","1.0",""
"10387","1.0","","","0.0","","","","","1.0","","","","","0.0","","1.0","","1.0","1.0"
