QuestionID;QuestionLength;TripleSize;ResourceTotal;ClassTotal;RelationTotal;_DT ;_IN ;_JJ ;_JJR ;_JJS ;_NN ;_NNS ;_NNP ;_NNPS ;_PRP ;_RB ;_RBR ;_RBS ;_UH ;_VB ;_VBD ;_VBG ;_VBN ;_VBP ;_VBZ ;_WDT ;_WP ;_WP$ ;_WRB ;BooleanAns;NumberAnswer;ListAnswer;RecallDBpedia
10196;12;3;1;0;0;1;1;1;0;0;0;2;1;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;1;0;1;0;1
10197;9;2;1;0;1;0;1;2;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1
10198;13;3;1;1;1;2;2;0;0;0;0;2;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;
10199;9;3;1;1;1;1;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;1
10200;14;3;1;1;1;3;3;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;1;
10201;10;4;1;1;2;1;0;0;0;0;2;1;1;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;1
10202;11;3;1;0;2;0;0;1;0;0;0;2;2;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;2;0;1;0;1
10203;5;2;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
10204;8;3;2;0;1;0;0;0;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1
10205;8;2;1;0;1;1;2;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
10206;14;3;1;0;1;0;2;2;0;0;0;3;1;0;0;0;0;0;0;1;0;0;1;2;0;0;0;1;1;0;0;1;1
10207;12;2;1;0;1;2;1;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;0
10208;19;3;1;0;2;3;3;2;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;
10209;7;4;1;1;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;
10210;15;3;1;0;0;3;3;0;0;0;2;1;2;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0
10211;7;3;1;1;1;0;1;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1
10212;11;4;1;1;2;1;1;0;0;0;2;1;2;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;1;1
10213;8;4;1;1;2;1;1;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;
10214;9;3;1;0;1;0;1;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;1
10215;8;3;1;0;1;0;1;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
10216;6;3;2;0;1;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0.5
10217;16;4;1;1;2;2;2;2;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;1;0
10218;16;3;1;0;0;2;1;2;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1
10219;13;4;1;1;1;1;2;3;0;0;0;2;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1
10220;11;4;1;1;2;2;2;1;0;0;0;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
10221;8;2;1;0;1;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
10222;10;3;2;0;1;1;1;1;0;0;3;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0.5
10223;7;2;1;0;1;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
10224;13;4;1;1;2;2;1;1;0;0;1;0;2;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;1;0
10225;16;3;1;0;2;1;0;2;0;0;5;2;0;0;0;1;0;0;0;1;1;0;0;1;0;2;0;0;0;0;1;0;0
10226;10;3;1;0;0;0;2;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1
10227;17;4;1;1;1;2;1;2;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;1;0;0;1;1
10228;11;2;1;0;1;0;0;1;0;0;1;1;4;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1
10229;7;4;1;1;2;0;0;2;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;
10230;8;3;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;
10231;11;3;1;0;1;0;1;2;0;0;0;2;2;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;
10232;6;3;2;0;1;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0.5
10233;16;3;1;0;0;1;1;2;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1
10234;13;4;1;1;2;3;2;0;0;0;2;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0
10235;5;2;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1
10236;8;3;1;1;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1
10237;14;4;1;1;1;2;3;1;0;0;1;3;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0
10238;10;4;2;0;2;2;1;1;0;0;1;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
10239;7;2;1;0;1;1;1;2;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
10240;14;4;1;1;2;1;2;2;0;0;1;1;4;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0.5
10241;9;4;1;1;0;0;1;2;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;
10242;12;4;2;0;2;1;2;1;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
10243;10;2;1;0;1;0;1;0;0;0;2;0;2;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;
10244;12;4;1;1;2;2;2;0;0;0;0;2;2;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;1;1
10245;10;3;2;0;0;1;1;0;0;0;2;0;4;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1
10246;9;3;2;0;0;1;1;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0.5
10247;6;2;1;0;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1
10248;12;4;1;1;1;1;1;1;0;0;1;1;3;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;1
10249;12;4;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;
10250;14;4;1;1;1;2;2;0;0;0;2;1;2;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;1;1
10251;9;3;2;0;1;1;1;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1
10252;15;3;1;0;2;2;3;0;0;0;3;2;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;1
10253;10;3;1;1;1;1;0;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;0
10254;9;3;1;1;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;1
10255;8;2;1;0;1;0;2;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
10256;18;5;2;1;2;1;1;1;0;0;6;0;3;0;0;0;0;0;0;0;0;0;1;0;2;0;1;1;0;0;0;1;0.5
10257;8;3;1;1;0;0;1;0;0;0;0;1;3;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1
10258;10;3;1;1;1;1;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1
10259;15;3;1;0;2;2;1;1;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;0
10260;7;2;1;0;1;1;1;0;0;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
10261;9;2;1;0;1;0;0;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1
10262;8;3;2;0;0;2;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5
10263;17;4;2;0;1;1;1;1;0;0;5;0;3;0;0;0;0;0;0;1;0;1;0;0;2;0;0;1;0;0;1;0;0.5
10264;10;3;1;1;0;1;1;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;1
10265;10;3;2;0;1;1;1;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1
10266;4;2;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;
10267;7;2;1;0;1;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
10268;5;2;1;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
10269;8;3;2;0;1;2;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1
10270;9;3;1;1;1;0;1;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;1;
10271;8;3;1;0;2;1;1;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;
10272;16;5;2;1;2;2;0;2;0;0;4;0;3;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;1;1
10273;7;3;1;1;1;0;0;1;0;0;0;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1
10274;10;3;1;0;0;0;2;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;
10275;6;2;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;
10276;5;3;2;0;1;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5
10277;10;3;1;0;2;0;2;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1
10278;12;3;2;0;0;1;2;0;0;0;0;0;6;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0.5
10279;13;4;1;1;1;2;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1
10280;11;4;1;1;1;1;2;2;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1
10281;16;4;1;1;2;3;2;0;0;0;4;1;2;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;1;1
10282;6;2;0;0;1;0;0;2;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;
10283;7;3;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;1
10284;8;2;1;0;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;1;1
10285;10;4;1;1;2;0;1;1;0;0;0;3;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1
10286;9;4;1;1;2;2;2;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
10287;7;2;1;0;1;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
10288;14;4;1;1;1;2;2;2;0;0;2;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;1;
10289;11;3;2;0;0;1;2;0;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5
10290;9;2;1;0;1;1;1;2;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0
10291;14;3;2;0;1;3;2;0;0;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
10292;21;4;2;0;2;4;3;1;0;0;2;1;3;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0
10293;8;2;1;0;1;1;2;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
10294;9;4;1;1;2;1;1;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1
10295;7;3;1;0;1;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;
10296;9;4;1;1;2;1;1;0;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1
10297;8;2;1;0;1;1;1;1;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
10298;7;2;1;0;1;1;1;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
10299;15;3;1;0;2;2;2;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;2;0;2;2;0;0;0;0;0;1;1
10300;2;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;
10301;9;3;1;0;0;1;1;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1
10302;13;4;2;0;2;1;1;0;0;0;1;2;4;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1
10303;14;3;1;0;0;1;1;1;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;1;0;1
10304;12;4;2;0;2;1;2;0;0;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
10305;9;2;1;0;1;0;1;0;0;0;1;0;3;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1
10306;8;2;1;0;1;1;1;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0
10307;8;2;1;0;1;1;1;0;0;0;1;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1
10308;14;5;2;1;2;1;0;1;0;0;2;1;4;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;0.5
10309;14;4;1;1;2;2;2;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;1;0;0;1;1
10310;20;4;1;1;2;3;3;1;0;0;3;2;2;0;0;0;0;0;0;0;0;0;2;2;0;0;1;1;0;0;0;1;0
10311;7;2;1;0;1;0;1;1;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
10312;16;4;1;1;1;3;3;0;0;0;2;1;3;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;1;0;0
10313;13;3;2;0;1;1;2;1;0;0;1;0;4;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0
10314;7;3;2;0;1;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1
10315;11;4;1;1;2;2;2;1;0;0;0;2;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
10316;9;4;1;1;2;2;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;1
10317;8;2;1;0;1;1;1;1;0;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
10318;8;3;1;1;1;1;1;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
10319;12;4;1;1;1;2;0;1;0;0;2;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;1;0;1;0;1
10320;11;3;2;0;0;2;2;0;0;0;1;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0.5
10321;13;3;1;0;1;1;1;1;0;0;2;1;2;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;1;0;1
10322;14;3;1;0;1;2;3;1;0;0;1;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;
10323;8;3;2;0;0;1;1;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0.5
10324;17;2;1;0;1;2;2;1;0;0;6;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0
10325;9;2;1;0;0;0;1;0;0;0;2;1;2;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0
10326;10;3;2;0;1;2;1;1;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5
10327;14;4;2;0;2;1;2;2;0;0;3;0;3;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
10328;13;3;1;0;2;2;2;1;0;0;0;2;3;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1
10329;9;3;1;0;2;1;1;0;0;0;1;0;3;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;1
10330;7;2;1;0;1;1;1;1;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
10331;11;2;1;0;1;0;1;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;0;1;0;1
10332;11;4;2;0;2;1;1;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;1;0.5
10333;6;3;2;0;0;0;1;0;0;0;0;0;2;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0.5
10334;9;4;1;1;2;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;
10335;6;3;1;1;1;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0
10336;10;3;2;0;0;1;2;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5
10337;17;4;1;1;2;2;4;0;0;0;2;1;3;0;0;1;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;1;0
10338;14;4;2;0;1;1;2;1;0;0;3;0;2;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;
10339;5;2;1;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0
10340;17;3;1;0;0;1;1;5;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0
10341;13;3;1;0;1;1;2;1;0;0;0;2;3;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;
10342;7;2;1;0;1;1;1;0;0;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
10343;8;2;1;0;0;0;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0
10344;7;3;2;0;1;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1
10345;8;3;2;0;1;1;1;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1
10346;10;3;1;0;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;1;0;
10347;7;4;1;1;2;1;0;0;0;0;0;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1
10348;12;4;1;1;2;0;1;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;
10349;7;3;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1
10350;6;3;2;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
10351;7;3;1;1;1;1;1;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1
10352;9;3;1;0;1;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;1
10353;13;3;1;0;1;1;0;3;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;2;0;1;0;1
10354;8;3;2;0;1;0;1;1;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0.5
10355;11;3;1;0;2;1;2;0;0;0;0;2;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;1
10356;15;4;2;0;2;1;3;0;0;0;2;0;4;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0.5
10357;14;4;1;1;1;2;1;1;0;0;2;1;2;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;1;0;0
10358;8;3;1;1;1;1;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1
10359;7;3;1;1;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1
10360;5;2;1;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1
10361;7;3;1;1;1;1;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1
10362;7;2;1;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0
10363;11;2;1;0;1;1;2;0;0;0;1;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1
10364;19;3;1;0;0;3;3;1;0;0;3;1;3;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;
10365;10;4;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;1;1
10366;12;4;1;1;2;2;1;1;0;0;2;2;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1
10367;14;4;1;1;1;1;1;1;0;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;1
10368;20;3;1;0;2;2;2;1;0;0;4;1;5;0;0;0;0;0;0;1;0;0;2;1;0;1;0;0;0;0;1;0;1
10369;8;3;1;1;1;0;1;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1
10370;7;2;1;0;1;1;1;0;0;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;
10371;5;3;2;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1
10372;12;4;1;1;2;1;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;0;0;1;1
10373;11;3;1;0;1;1;2;1;0;0;0;2;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;1
10374;11;3;2;0;0;2;1;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5
10375;8;2;1;0;1;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
10376;10;3;2;0;1;2;1;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1
10377;13;4;1;1;1;2;1;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;
10378;14;3;1;0;1;3;2;1;0;0;2;2;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;
10379;12;5;2;1;2;1;0;0;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;1
10380;7;2;1;0;1;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;
10381;12;3;1;0;0;0;1;1;0;0;0;2;1;0;0;0;0;0;0;1;1;0;2;1;0;0;0;0;1;0;0;1;
10382;9;2;1;0;1;0;0;1;0;0;1;0;3;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1
10383;14;3;1;0;2;3;2;0;0;0;1;2;3;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0
10384;10;3;1;1;1;1;1;0;0;0;2;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1
10385;8;4;1;1;2;0;1;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;1
10386;7;2;1;0;1;0;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;
10387;8;3;1;1;0;0;1;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;
10388;16;3;1;0;2;3;2;1;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;1
10389;9;2;1;0;1;1;1;0;0;0;3;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
10390;12;4;1;1;1;2;2;0;0;0;3;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;1;
10391;8;3;2;0;0;2;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
10392;10;3;1;0;2;2;1;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;1;0
10393;8;4;1;1;2;1;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0
10394;9;4;1;1;1;1;0;2;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1
