QuestionID;QuestionLength;_DT ;_IN ;_JJ ;_JJR ;_JJS ;_NN ;_NNS ;_NNP ;_NNPS ;_PRP ;_RB ;_RBR ;_RBS ;_UH ;_VB ;_VBD ;_VBG ;_VBN ;_VBP ;_VBZ ;_WDT ;_WP ;_WP$ ;_WRB ;BooleanAns;NumberAnswer;ListAnswer;RecallDBpedia
10223;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
10224;13;2;1;1;0;0;1;0;2;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;1;0
10225;16;1;0;2;0;0;5;2;0;0;0;1;0;0;0;1;1;0;0;1;0;2;0;0;0;0;1;0;0
10226;10;0;2;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1
10227;17;2;1;2;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;1;0;0;1;1
10228;11;0;0;1;0;0;1;1;4;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1
10229;7;0;0;2;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;
10230;8;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;
10231;11;0;1;2;0;0;0;2;2;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;
10232;6;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0.5
10233;16;1;1;2;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1
10234;13;3;2;0;0;0;2;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0
10235;5;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1
10236;8;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1
10237;14;2;3;1;0;0;1;3;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0
10238;10;2;1;1;0;0;1;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
10239;7;1;1;2;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
10240;14;1;2;2;0;0;1;1;4;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0.5
10241;9;0;1;2;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;
10242;12;1;2;1;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
10243;10;0;1;0;0;0;2;0;2;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;
10244;12;2;2;0;0;0;0;2;2;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;1;1
10245;10;1;1;0;0;0;2;0;4;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1
10246;9;1;1;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0.5
10247;6;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1
10248;12;1;1;1;0;0;1;1;3;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;1
10249;12;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;
10250;14;2;2;0;0;0;2;1;2;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;1;1
10251;9;1;1;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1
10252;15;2;3;0;0;0;3;2;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;1
10253;10;1;0;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;0
10254;9;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;1
10255;8;0;2;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
10256;18;1;1;1;0;0;6;0;3;0;0;0;0;0;0;0;0;0;1;0;2;0;1;1;0;0;0;1;0.5
10257;8;0;1;0;0;0;0;1;3;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1
10258;10;1;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1
10259;15;2;1;1;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;0
10260;7;1;1;0;0;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
10261;9;0;0;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1
10262;8;2;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5
10263;17;1;1;1;0;0;5;0;3;0;0;0;0;0;0;1;0;1;0;0;2;0;0;1;0;0;1;0;0.5
10264;10;1;1;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;1
10265;10;1;1;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1
10266;4;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;
10267;7;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
10268;5;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
10269;8;2;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1
10270;9;0;1;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;1;
10271;8;1;1;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;
10272;16;2;0;2;0;0;4;0;3;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;1;1
10273;7;0;0;1;0;0;0;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1
10274;10;0;2;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;
10275;6;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;
10276;5;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5
10277;10;0;2;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1
10278;12;1;2;0;0;0;0;0;6;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0.5
10279;13;2;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1
10280;11;1;2;2;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1
10281;16;3;2;0;0;0;4;1;2;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;1;1
10282;6;0;0;2;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;
10283;7;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;1
10284;8;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;1;1
10285;10;0;1;1;0;0;0;3;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1
10286;9;2;2;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
10287;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
10288;14;2;2;2;0;0;2;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;1;
10289;11;1;2;0;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5
10290;9;1;1;2;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0
10291;14;3;2;0;0;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
10292;21;4;3;1;0;0;2;1;3;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0
10293;8;1;2;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
10294;9;1;1;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1
10295;7;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;
10296;9;1;1;0;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1
10297;8;1;1;1;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
10298;7;1;1;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
10299;15;2;2;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;2;0;2;2;0;0;0;0;0;1;1
10300;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;
10301;9;1;1;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1
10302;13;1;1;0;0;0;1;2;4;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1
10303;14;1;1;1;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;1;0;1
10304;12;1;2;0;0;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
10305;9;0;1;0;0;0;1;0;3;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1
10306;8;1;1;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0
10307;8;1;1;0;0;0;1;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1
10308;14;1;0;1;0;0;2;1;4;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;0.5
10309;14;2;2;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;1;0;0;1;1
10310;20;3;3;1;0;0;3;2;2;0;0;0;0;0;0;0;0;0;2;2;0;0;1;1;0;0;0;1;0
10311;7;0;1;1;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
10312;16;3;3;0;0;0;2;1;3;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;1;0;0
10313;13;1;2;1;0;0;1;0;4;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0
10314;7;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1
10315;11;2;2;1;0;0;0;2;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
10316;9;2;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;1
10317;8;1;1;1;0;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
10318;8;1;1;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
10319;12;2;0;1;0;0;2;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;1;0;1;0;1
10320;11;2;2;0;0;0;1;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0.5
10321;13;1;1;1;0;0;2;1;2;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;1;0;1
10322;14;2;3;1;0;0;1;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;
10323;8;1;1;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0.5
10324;17;2;2;1;0;0;6;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0
10325;9;0;1;0;0;0;2;1;2;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0
10326;10;2;1;1;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5
10327;14;1;2;2;0;0;3;0;3;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
10328;13;2;2;1;0;0;0;2;3;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1
10329;9;1;1;0;0;0;1;0;3;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;1
10330;7;1;1;1;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
10331;11;0;1;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;0;1;0;1
10332;11;1;1;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;1;0.5
10333;6;0;1;0;0;0;0;0;2;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0.5
10334;9;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;
10335;6;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0
10336;10;1;2;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5
10337;17;2;4;0;0;0;2;1;3;0;0;1;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;1;0
10338;14;1;2;1;0;0;3;0;2;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;
10339;5;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0
10340;17;1;1;5;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0
10341;13;1;2;1;0;0;0;2;3;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;
10342;7;1;1;0;0;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
10343;8;0;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0
10344;7;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1
10345;8;1;1;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1
10346;10;1;0;1;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;1;0;
10347;7;1;0;0;0;0;0;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1
10348;12;0;1;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;
10349;7;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1
10350;6;1;0;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
10351;7;1;1;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1
10352;9;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;1
10353;13;1;0;3;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;2;0;1;0;1
10354;8;0;1;1;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0.5
10355;11;1;2;0;0;0;0;2;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;1
10356;15;1;3;0;0;0;2;0;4;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0.5
10357;14;2;1;1;0;0;2;1;2;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;1;0;0
10358;8;1;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1
10359;7;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1
10360;5;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1
10361;7;1;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1
10362;7;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0
10363;11;1;2;0;0;0;1;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1
10364;19;3;3;1;0;0;3;1;3;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;
10365;10;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;1;1
10366;12;2;1;1;0;0;2;2;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1
10367;14;1;1;1;0;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;1
10368;20;2;2;1;0;0;4;1;5;0;0;0;0;0;0;1;0;0;2;1;0;1;0;0;0;0;1;0;1
10369;8;0;1;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1
10370;7;1;1;0;0;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;
10371;5;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1
10372;12;1;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;0;0;1;1
10373;11;1;2;1;0;0;0;2;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;1
10374;11;2;1;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5
10375;8;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
10376;10;2;1;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1
10377;13;2;1;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;
10378;14;3;2;1;0;0;2;2;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;
10379;12;1;0;0;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;1
10380;7;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;
10381;12;0;1;1;0;0;0;2;1;0;0;0;0;0;0;1;1;0;2;1;0;0;0;0;1;0;0;1;
10382;9;0;0;1;0;0;1;0;3;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1
10383;14;3;2;0;0;0;1;2;3;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0
10384;10;1;1;0;0;0;2;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1
10385;8;0;1;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;1
10386;7;0;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;
10387;8;0;1;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;
10388;16;3;2;1;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;1
10389;9;1;1;0;0;0;3;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
10390;12;2;2;0;0;0;3;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;1;
10391;8;2;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
10392;10;2;1;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;1;0
10393;8;1;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0
10394;9;1;0;2;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1
10395;9;1;1;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;
10396;15;1;2;2;0;0;2;0;5;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
10397;9;0;1;1;0;0;0;3;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1
10398;11;1;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;1
10399;14;1;2;1;0;0;4;0;4;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
10400;8;0;1;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1
10401;15;1;3;1;0;0;3;1;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
10402;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
10403;8;1;1;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1
10404;8;1;1;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1
10405;8;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
10406;10;1;1;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0
10407;15;1;2;3;0;0;1;1;3;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;1
10408;8;1;0;0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
10409;12;1;1;2;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;1
10410;7;1;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
10411;12;2;2;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;
10412;12;1;2;0;0;0;2;1;2;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;1;0
10413;16;1;3;2;0;0;5;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1
10414;9;0;1;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1
10415;10;2;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0
10416;13;0;0;1;0;0;1;0;5;0;0;0;0;0;0;0;0;0;2;0;2;1;0;0;0;0;0;1;0.5
10417;10;1;0;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;0
10418;9;2;2;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
10419;8;0;1;0;0;0;0;2;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0.5
10420;15;1;2;2;0;0;1;1;3;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;0;1
10421;10;2;2;0;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;
10422;11;0;2;2;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1
10423;13;1;2;2;0;0;1;2;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;1
10424;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;
10425;10;0;1;0;0;0;1;0;4;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0.5
10426;14;1;2;0;0;0;8;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
10427;10;0;1;1;0;0;1;3;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1
10428;8;1;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1
10429;9;1;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;
10430;9;2;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
10431;8;1;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1
10432;13;2;2;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;
10433;8;1;1;1;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
10434;15;3;1;0;0;0;2;1;2;0;0;0;0;0;0;0;2;0;0;1;0;1;2;0;0;0;0;1;
10435;12;2;2;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
10436;10;1;2;1;0;0;3;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0.3333333333
10437;9;1;1;0;0;0;1;0;3;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1
10438;11;2;1;0;0;0;2;1;2;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0
10439;11;1;3;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;
10440;15;2;3;0;0;0;5;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;1;0
10441;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
10442;14;1;2;2;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;0;1
10443;16;2;1;1;0;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;1
10444;11;1;2;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;
10445;6;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
10446;10;2;1;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;
10447;10;1;1;1;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;
10448;14;3;2;1;0;0;2;0;3;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
