QuestionID;QuestionLength;_DT ;_IN ;_JJ ;_JJR ;_JJS ;_NN ;_NNS ;_NNP ;_NNPS ;_PRP ;_RB ;_RBR ;_RBS ;_UH ;_VB ;_VBD ;_VBG ;_VBN ;_VBP ;_VBZ ;_WDT ;_WP ;_WP$ ;_WRB ;ResourceTotal
10248;12;1;1;1;0;0;1;1;3;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;1
10249;12;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;1
10250;14;2;2;0;0;0;2;1;2;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1
10251;9;1;1;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
10252;15;2;3;0;0;0;3;2;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1
10253;10;1;0;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1
10254;9;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1
10255;8;0;2;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1
10256;18;1;1;1;0;0;6;0;3;0;0;0;0;0;0;0;0;0;1;0;2;0;1;1;0;2
10257;8;0;1;0;0;0;0;1;3;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1
10258;10;1;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1
10259;15;2;1;1;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1
10260;7;1;1;0;0;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
10261;9;0;0;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
10262;8;2;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
10263;17;1;1;1;0;0;5;0;3;0;0;0;0;0;0;1;0;1;0;0;2;0;0;1;0;2
10264;10;1;1;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1
10265;10;1;1;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
10266;4;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
10267;7;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
10268;5;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
10269;8;2;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
10270;9;0;1;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;1
10271;8;1;1;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
10272;16;2;0;2;0;0;4;0;3;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;2
10273;7;0;0;1;0;0;0;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1
10274;10;0;2;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
10275;6;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
10276;5;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
10277;10;0;2;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
10278;12;1;2;0;0;0;0;0;6;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2
10279;13;2;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1
10280;11;1;2;2;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
10281;16;3;2;0;0;0;4;1;2;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;1
10282;6;0;0;2;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
10283;7;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1
10284;8;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1
10285;10;0;1;1;0;0;0;3;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1
10286;9;2;2;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
10287;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
10288;14;2;2;2;0;0;2;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;1
10289;11;1;2;0;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
10290;9;1;1;2;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1
10291;14;3;2;0;0;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
10292;21;4;3;1;0;0;2;1;3;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;2
10293;8;1;2;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
10294;9;1;1;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1
10295;7;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
10296;9;1;1;0;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1
10297;8;1;1;1;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
10298;7;1;1;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
10299;15;2;2;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;2;0;2;2;0;0;0;1
10300;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
10301;9;1;1;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1
10302;13;1;1;0;0;0;1;2;4;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;2
10303;14;1;1;1;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;1
10304;12;1;2;0;0;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
10305;9;0;1;0;0;0;1;0;3;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1
10306;8;1;1;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1
10307;8;1;1;0;0;0;1;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1
10308;14;1;0;1;0;0;2;1;4;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2
10309;14;2;2;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;1;1
10310;20;3;3;1;0;0;3;2;2;0;0;0;0;0;0;0;0;0;2;2;0;0;1;1;0;1
10311;7;0;1;1;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1
10312;16;3;3;0;0;0;2;1;3;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;1
10313;13;1;2;1;0;0;1;0;4;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;2
10314;7;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
10315;11;2;2;1;0;0;0;2;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
10316;9;2;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1
10317;8;1;1;1;0;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
10318;8;1;1;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
10319;12;2;0;1;0;0;2;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;1;1
10320;11;2;2;0;0;0;1;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2
10321;13;1;1;1;0;0;2;1;2;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;1
10322;14;2;3;1;0;0;1;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
10323;8;1;1;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2
10324;17;2;2;1;0;0;6;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
10325;9;0;1;0;0;0;2;1;2;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1
10326;10;2;1;1;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
10327;14;1;2;2;0;0;3;0;3;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;2
10328;13;2;2;1;0;0;0;2;3;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
10329;9;1;1;0;0;0;1;0;3;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1
10330;7;1;1;1;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
10331;11;0;1;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;1
10332;11;1;1;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;0;0;2
10333;6;0;1;0;0;0;0;0;2;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;2
10334;9;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
10335;6;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1
10336;10;1;2;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
10337;17;2;4;0;0;0;2;1;3;0;0;1;0;0;0;0;0;0;0;1;1;2;0;0;0;1
10338;14;1;2;1;0;0;3;0;2;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;2
10339;5;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
10340;17;1;1;5;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1
10341;13;1;2;1;0;0;0;2;3;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;1;1
10342;7;1;1;0;0;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
10343;8;0;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1
10344;7;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
10345;8;1;1;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
10346;10;1;0;1;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;1
10347;7;1;0;0;0;0;0;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1
10348;12;0;1;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1
10349;7;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1
10350;6;1;0;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
10351;7;1;1;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
10352;9;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;1
10353;13;1;0;3;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;2;1
10354;8;0;1;1;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
10355;11;1;2;0;0;0;0;2;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1
10356;15;1;3;0;0;0;2;0;4;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;2
10357;14;2;1;1;0;0;2;1;2;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;1
10358;8;1;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1
10359;7;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1
10360;5;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
10361;7;1;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
10362;7;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1
10363;11;1;2;0;0;0;1;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
10364;19;3;3;1;0;0;3;1;3;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1
10365;10;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;1
10366;12;2;1;1;0;0;2;2;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1
10367;14;1;1;1;0;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1
10368;20;2;2;1;0;0;4;1;5;0;0;0;0;0;0;1;0;0;2;1;0;1;0;0;0;1
10369;8;0;1;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
10370;7;1;1;0;0;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
10371;5;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
10372;12;1;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;1
10373;11;1;2;1;0;0;0;2;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1
10374;11;2;1;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
10375;8;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1
10376;10;2;1;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
10377;13;2;1;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1
10378;14;3;2;1;0;0;2;2;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
10379;12;1;0;0;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2
10380;7;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1
10381;12;0;1;1;0;0;0;2;1;0;0;0;0;0;0;1;1;0;2;1;0;0;0;0;1;1
10382;9;0;0;1;0;0;1;0;3;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1
10383;14;3;2;0;0;0;1;2;3;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1
10384;10;1;1;0;0;0;2;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1
10385;8;0;1;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1
10386;7;0;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1
10387;8;0;1;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1
10388;16;3;2;1;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;1
10389;9;1;1;0;0;0;3;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1
10390;12;2;2;0;0;0;3;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;1
10391;8;2;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
10392;10;2;1;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;1
10393;8;1;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1
10394;9;1;0;2;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
10395;9;1;1;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
10396;15;1;2;2;0;0;2;0;5;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;2
10397;9;0;1;1;0;0;0;3;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
10398;11;1;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1
10399;14;1;2;1;0;0;4;0;4;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2
10400;8;0;1;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
10401;15;1;3;1;0;0;3;1;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
10402;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
10403;8;1;1;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
10404;8;1;1;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
10405;8;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1
10406;10;1;1;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
10407;15;1;2;3;0;0;1;1;3;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;1
10408;8;1;0;0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
10409;12;1;1;2;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1
10410;7;1;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
10411;12;2;2;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1
10412;12;1;2;0;0;0;2;1;2;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1
10413;16;1;3;2;0;0;5;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
10414;9;0;1;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1
10415;10;2;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;1
10416;13;0;0;1;0;0;1;0;5;0;0;0;0;0;0;0;0;0;2;0;2;1;0;0;0;2
10417;10;1;0;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1
10418;9;2;2;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
10419;8;0;1;0;0;0;0;2;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2
10420;15;1;2;2;0;0;1;1;3;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;1
10421;10;2;2;0;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
10422;11;0;2;2;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
10423;13;1;2;2;0;0;1;2;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;1
10424;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
10425;10;0;1;0;0;0;1;0;4;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;2
10426;14;1;2;0;0;0;8;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;2
10427;10;0;1;1;0;0;1;3;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1
10428;8;1;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1
10429;9;1;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;2
10430;9;2;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2
10431;8;1;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
10432;13;2;2;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
10433;8;1;1;1;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
10434;15;3;1;0;0;0;2;1;2;0;0;0;0;0;0;0;2;0;0;1;0;1;2;0;0;1
10435;12;2;2;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
10436;10;1;2;1;0;0;3;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2
10437;9;1;1;0;0;0;1;0;3;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1
10438;11;2;1;0;0;0;2;1;2;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1
10439;11;1;3;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1
10440;15;2;3;0;0;0;5;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;1
10441;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
10442;14;1;2;2;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;1
10443;16;2;1;1;0;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;2
10444;11;1;2;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1
10445;6;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
10446;10;2;1;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
10447;10;1;1;1;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1
10448;14;3;2;1;0;0;2;0;3;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;2
10449;21;4;2;0;0;0;5;0;6;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;2
10450;14;2;1;2;0;0;3;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1
10451;6;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
10452;11;2;1;0;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
10453;14;1;0;1;0;0;0;3;1;0;0;1;0;0;0;0;0;0;0;2;1;0;2;0;0;1
10454;9;1;1;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1
10455;10;0;1;1;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;1
10456;12;1;1;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
10457;15;2;1;1;0;0;3;0;3;0;0;0;0;0;0;0;0;0;1;0;2;1;1;0;0;1
10458;8;1;1;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
10459;12;1;2;1;0;0;1;1;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1
10460;18;2;3;2;0;0;3;3;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1
10461;13;2;2;0;0;0;1;1;2;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;1
10462;7;1;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1
10463;7;1;1;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
10464;17;1;1;0;0;0;3;0;4;0;0;0;0;0;0;0;1;0;3;0;1;2;0;0;0;2
10465;8;2;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
10466;17;1;2;0;0;0;1;2;2;0;0;0;0;0;0;1;0;0;1;2;0;1;1;0;0;1
10467;8;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
10468;6;0;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
10469;10;1;1;1;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
10470;10;2;2;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
10471;18;3;3;1;0;0;2;0;2;0;2;1;0;0;0;2;0;0;0;0;1;1;0;0;0;2
10472;11;1;2;1;0;0;1;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
10473;12;1;2;0;0;0;3;0;3;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1
10474;8;1;1;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
10475;8;0;0;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
10476;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1
10477;14;2;2;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;1
10478;7;1;1;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
10479;9;1;1;0;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2
10480;8;2;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
10481;6;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
10482;8;1;1;0;0;0;1;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
10483;18;2;2;3;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1
10484;8;1;0;1;0;0;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1
10485;7;1;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
10486;9;1;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
10487;13;3;3;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;1
10488;12;1;3;2;0;0;3;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1
10489;13;1;0;0;0;0;5;0;2;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;2
10490;13;1;1;1;0;0;1;1;4;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1
10491;13;3;2;0;0;0;2;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1
10492;9;0;1;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;1
10493;6;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1
10494;19;4;2;1;0;0;2;0;5;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;2
10495;16;1;1;0;0;0;3;0;5;0;0;0;0;0;0;0;0;0;1;0;2;0;1;1;0;2
10496;13;0;2;2;0;0;0;2;3;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;1
10497;12;0;1;1;0;0;0;2;2;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;2;1
10498;9;1;1;1;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
